,titulo,ano,mes,dia
8172,"Hanky Panky, Uma Dupla Em Apuros",1990,Setembro,18
8173,"Sheena, A Rainha Da Selva",1990,Setembro,19
8174,Estranhos Vizinhos,1990,Setembro,20
8175,Curtindo A Vida Adoidado,1990,Setembro,21
8176,Os Aventureiros Do Bairro Proibido,1990,Setembro,24
8177,A Garota De Rosa Shocking,1990,Setembro,25
8178,A Dupla Dinâmica,1990,Setembro,26
8179,Trânsito Muito Louco,1990,Setembro,27
8180,Os Irmãos Cara-De-Pau,1990,Setembro,28
8181,Rambo 2: A Missão,1990,Outubro,01
8182,Banzé No Oeste,1990,Outubro,02
8183,As Aventuras De Freddie,1990,Outubro,03
8184,Embalos A Dois,1990,Outubro,04
8185,Clube Dos Cafajestes,1990,Outubro,05
8186,A Fantástica Fábrica De Chocolate,1990,Outubro,08
8187,Os Trapalhões Nas Minas Do Rei Salomão,1990,Outubro,09
8188,A Menina E O Porquinho,1990,Outubro,10
8189,"Digby, O Maior Cão Do Mundo",1990,Outubro,11
8190,Os Trapalhões E O Rei Do Futebol,1990,Outubro,12
8191,Tubarão,1990,Outubro,15
8192,O Expresso De Chicago,1990,Outubro,16
8193,A Nova Transa Da Pantera-Cor-De-Rosa,1990,Outubro,17
8194,O Menino E O Leopardo,1990,Outubro,18
8195,Ursinhos Carinhosos 2,1990,Outubro,19
8196,Miami Vice,1990,Outubro,22
8197,Dama De Ouro,1990,Outubro,23
8198,Esquadrão Classe A,1990,Outubro,24
8199,Força De Emergência,1990,Outubro,25
8200,Magnum: Não Coma Neve No Havaí,1990,Outubro,26
8201,A Lenda De Billie Jean,1990,Outubro,29
8202,Problemas Modernos,1990,Outubro,30
8203,A Trilha Da Pantera-Cor-De-Rosa,1990,Outubro,31
8204,Brincou Com Fogo... Acabou Fisgado,1990,Novembro,01
8205,Zé Colmeia E Seu Vôo Mágico,1990,Novembro,02
8206,Indiana Jones E O Templo Da Perdição,1990,Novembro,05
8207,Rocky 3: O Desafio Supremo,1990,Novembro,06
8208,Os Caça-Fantasmas,1990,Novembro,07
8209,Star Wars Episódio 5: O Império Contra-Ataca,1990,Novembro,08
8210,Com 007 Viva E Deixe Morrer,1990,Novembro,09
8211,Tubarão 2,1990,Novembro,12
8212,Superman: O Filme,1990,Novembro,13
8213,A Lenda,1990,Novembro,14
8214,Inimigo Meu,1990,Novembro,15
8215,Top Gun: Ases Indomáveis,1990,Novembro,16
8216,A Casa Do Espanto,1990,Novembro,19
8217,Um Espírito Baixou Em Mim,1990,Novembro,20
8218,Goldie E O Pugilista,1990,Novembro,21
8219,O Negócio É Sobreviver,1990,Novembro,22
8220,Fábrica De Loucuras,1990,Novembro,23
8221,Tudo Por Uma Esmeralda,1990,Novembro,26
8222,Ruas De Fogo,1990,Novembro,27
8223,"Ninja, A Máquina Assassina",1990,Novembro,28
8224,Dois Supertiras Em Miami,1990,Novembro,29
8225,Os Aventureiros Do Fogo,1990,Novembro,30
8226,Casamento De Alto Risco,1990,Dezembro,03
8227,Agora Você Não Escapa,1990,Dezembro,04
8228,Cuidado Com Meu Guarda-Costas,1990,Dezembro,05
8229,As Incríveis Peripécias Do Ônibus Atômico,1990,Dezembro,06
8230,Breakdance 2,1990,Dezembro,07
8231,Febre De Juventude,1990,Dezembro,10
8232,Os Titãs Voltam À Luta Na Atlântida,1990,Dezembro,11
8233,De Volta Para O Futuro,1990,Dezembro,12
8234,Encurralado,1990,Dezembro,13
8235,Superman 2: A Aventura Continua,1990,Dezembro,14
8236,Aluga-se Para O Verão,1990,Dezembro,17
8237,Os Embalos De Sábado Continuam,1990,Dezembro,18
8238,Annie,1990,Dezembro,19
8239,Natal Em Julho,1990,Dezembro,20
8240,Papai Noel Existe,1990,Dezembro,21
8241,O Mágico De Oz,1990,Dezembro,24
8243,Alguém Lá Em Cima Gosta De Mim,1990,Dezembro,26
8244,Almôndegas,1990,Dezembro,27
8245,Quando As Metralhadoras Cospem,1990,Dezembro,28
8246,A Ilha Do Tesouro,1990,Dezembro,31
8247,Bronco Billy,1989,Janeiro,02
8248,Vendaval Na Jamaica,1989,Janeiro,03
8249,O Rei Dos Mágicos,1989,Janeiro,04
8250,M.A.S.H.,1989,Janeiro,05
8251,"Robur, O Conquistador",1989,Janeiro,06
8252,Ameaça No Supersônico,1989,Janeiro,09
8253,"Se O Marido Atender, Desligue",1989,Janeiro,10
8254,A Espiã Que Veio Do Céu,1989,Janeiro,11
8255,Aventuras De Um Cachorro,1989,Janeiro,12
8256,Os Três Mosqueteiros,1989,Janeiro,13
8257,Crianças Adotadas,1989,Janeiro,16
8258,A Farra Dos Malandros,1989,Janeiro,17
8259,"Orca, A Baleia Assassina",1989,Janeiro,18
8260,O Valente Treme-Treme,1989,Janeiro,19
8261,A Vingança De Milady,1989,Janeiro,20
8262,Butch Cassidy,1989,Janeiro,23
8263,Como Eliminar Seu Chefe,1989,Janeiro,24
8264,A Volta Ao Mundo Sob O Mar,1989,Janeiro,25
8265,Um Estranho A Bordo,1989,Janeiro,26
8266,Um Convidado Bem Trapalhão,1989,Janeiro,27
8267,Punhos De Aço,1989,Janeiro,30
8268,A Barbada Do Biruta,1989,Janeiro,31
8269,O Pequeno Príncipe,1989,Fevereiro,01
8270,O Menino E Os Piratas,1989,Fevereiro,02
8271,Os Orfãos,1989,Fevereiro,03
8276,Seu Nome É Jonas,1989,Fevereiro,10
8277,Os Titãs Voltam À Luta Na Atlântida,1989,Fevereiro,13
8278,O Rei Do Circo,1989,Fevereiro,14
8279,Talhado Para Campeão,1989,Fevereiro,15
8280,Jogo Da Vida,1989,Fevereiro,16
8281,Cachorro Divino,1989,Fevereiro,17
8282,Agarra-Me Se Puderes,1989,Fevereiro,20
8283,Caça Ao Balão,1989,Fevereiro,21
8284,Um Golpe Das Arábias,1989,Fevereiro,22
8285,O Menino E A Onça,1989,Fevereiro,23
8286,Capitão Nemo E A Cidade Flutuante,1989,Fevereiro,24
8287,King Kong,1989,Fevereiro,27
8288,Os Lordes De Flatbush,1989,Fevereiro,28
8289,Papai Playboy,1989,Março,01
8290,A Bela Do Bas-Fond,1989,Março,02
8291,Até Que Enfim É Sexta-Feira,1989,Março,03
8292,O Aventureiro Do Pacifico,1989,Março,06
8293,Pode Chamar-me Mamãe,1989,Março,07
8294,A Familia Robinson,1989,Março,08
8295,Três Em Um Sofá,1989,Março,09
8296,Maridos Em Férias,1989,Março,10
8297,Pelos Meus Direitos,1989,Março,13
8298,Abençoai As Feras E As Crianças,1989,Março,14
8299,A Intocável,1989,Março,15
8300,O Tempero Do Amor,1989,Março,16
8301,A Rainha Tirana,1989,Março,17
8302,Ausência De Malícia,1989,Março,20
8303,Pânico Na Torre,1989,Março,21
8304,Esta É A Minha Chance,1989,Março,22
8305,Jacó E José,1989,Março,23
8306,A Virgem De Fátima,1989,Março,24
8308,A Autobiografia De Miss Jane Pitman,1989,Março,28
8310,Candelabro Italiano,1989,Março,30
8311,O Mundo Perdido,1989,Março,31
8312,Uma Noite No Rio,1989,Abril,03
8313,Funeral Em Berlim,1989,Abril,04
8314,Torrentes De Paixão,1989,Abril,05
8315,Cavalgada De Paixões,1989,Abril,06
8316,A Gatinha Que Eu Quero,1989,Abril,07
8317,O Pecado Mora Ao Lado,1989,Abril,10
8318,O Kennedy Esquecido,1989,Abril,11
8319,As Aventuras De Freddie,1989,Abril,12
8320,Encontro A Três,1989,Abril,13
8321,Sortilégios Do Amor,1989,Abril,14
8322,Lábios De Fogo,1989,Abril,17
8323,O Fabuloso Rocky Marciano,1989,Abril,18
8324,Dádiva De Amor,1989,Abril,19
8325,A Lontra Travessa,1989,Abril,20
8326,As Aventuras De Hajji Saba,1989,Abril,21
8327,Resgate Suicida,1989,Abril,24
8328,O Amor Tem Muitas Faces,1989,Abril,25
8329,Casei-me Com Um Modelo,1989,Abril,26
8330,Quando Paris Alucina,1989,Abril,27
8331,O Mercador De Almas,1989,Abril,28
8332,Os Anjos Também Comem Feijão,1989,Maio,01
8333,"Meu Avô, Meu Amigo",1989,Maio,02
8334,A Bela E A Fera,1989,Maio,03
8335,Meus Seis Amores,1989,Maio,04
8336,Os Turbantes Vermelhos,1989,Maio,05
8337,O Nono Mandamento,1989,Maio,08
8338,"Minha Espada, Minha Lei",1989,Maio,09
8340,O Cavaleiro Azul,1989,Maio,11
8341,Africa Express,1989,Maio,12
8342,O Esporte Favorito Dos Homens,1989,Maio,15
8343,S.O.S. Submarino Nuclear,1989,Maio,16
8345,Goldie E O Pugilista,1989,Maio,18
8346,Skeezer,1989,Maio,19
8347,Olhos Verdes,1989,Maio,22
8348,Alice Não Mora Mais Aqui,1989,Maio,23
8350,Cuidado Com Meu Guarda-Costas,1989,Maio,25
8351,Passaporte Para O Perigo,1989,Maio,26
8352,"Os Pais, Os Filhos",1989,Maio,29
8353,Aeroporto 1975,1989,Maio,30
8354,"Ao Mestre, Com Carinho",1989,Maio,31
8355,Meu Coração Tem Dois Amores,1989,Junho,01
8356,Em Busca De Um Filho,1989,Junho,02
8357,Kramer Vs. Kramer,1989,Junho,05
8358,Gelo Nas Alturas,1989,Junho,06
8359,Artistas E Modelos,1989,Junho,07
8360,Demônios Na Pista,1989,Junho,08
8361,Um Favor Muito Especial,1989,Junho,09
8362,As Neves Do Kilimanjaro,1989,Junho,12
8363,Com Qual Dos Dois?,1989,Junho,13
8364,Feitiço Branco,1989,Junho,14
8365,O Detetive Desastrado,1989,Junho,15
8367,Cortina Rasgada,1989,Junho,19
8368,Ou Vai Ou Racha,1989,Junho,20
8369,O Julgamento Do Capitão Jensen,1989,Junho,21
8370,Quatro Destinos,1989,Junho,22
8371,A Prova Suprema,1989,Junho,23
8372,"Amigos, Amigos... Negócios A Parte",1989,Junho,26
8373,Conrack,1989,Junho,27
8374,Maldosamente Ingênua,1989,Junho,28
8375,Só Por Uma Noite,1989,Junho,29
8376,Os Incriveis Wallendas,1989,Junho,30
8377,Kiss E O Fantasma Das Trevas,1989,Julho,03
8378,"Salty, A Adorável Foquinha",1989,Julho,04
8379,O Mago De Bagdá,1989,Julho,05
8380,Branca De Neve E Os Três Patetas,1989,Julho,06
8381,O Último Dinossauro,1989,Julho,07
8382,Kidco,1989,Julho,10
8383,Capitão Coragem,1989,Julho,11
8384,Vivendo Livremente,1989,Julho,12
8385,O Pássaro Azul,1989,Julho,13
8386,O Leão Vesgo,1989,Julho,14
8387,O Brinquedo,1989,Julho,17
8388,O Calhambeque Mágico,1989,Julho,18
8389,Os Cavaleiros Da Távola Redonda,1989,Julho,19
8390,As Novas Aventuras De Flipper,1989,Julho,20
8391,O Arqueiro E A Feiticeira,1989,Julho,21
8392,"Black Beauty, O Potro Negro",1989,Julho,24
8393,Quatro Destinos,1989,Julho,25
8394,Fúria De Titãs,1989,Julho,26
8395,O Gavião Do Mar,1989,Julho,27
8396,Cinco Semanas Num Balão,1989,Julho,28
8397,A Hora De Viver,1989,Julho,31
8398,A Máquina Do Amor,1989,Agosto,01
8399,Viva O Rock N' Roll,1989,Agosto,02
8400,O Golpe Do Século,1989,Agosto,03
8401,O Amor Não Vai A Guerra,1989,Agosto,04
8402,O Vencedor,1989,Agosto,07
8403,Corruptos E Sanguinários,1989,Agosto,08
8404,O Segredo De Monte Cristo,1989,Agosto,09
8405,Três Corações Solitários,1989,Agosto,10
8406,Agora Você Não Escapa,1989,Agosto,11
8407,A Carga Da Brigada Ligeira,1989,Agosto,14
8408,"Devagar, Não Corra",1989,Agosto,15
8409,À Sombra De Uma Fraude,1989,Agosto,16
8410,Os Filhos De Katie Elder,1989,Agosto,17
8411,A Garotinha Que Caiu Do Céu,1989,Agosto,18
8412,Quando Os Deuses Amam,1989,Agosto,21
8413,Sangue Rebelde,1989,Agosto,22
8414,A Garota De Las Vegas,1989,Agosto,23
8415,Cidade Sob O Mar,1989,Agosto,24
8416,Os Homens Preferem As Loiras,1989,Agosto,25
8417,Meus Dois Carinhos,1989,Agosto,28
8418,O Terror Das Mulheres,1989,Agosto,29
8419,A Morte Do Kilimanjaro,1989,Agosto,30
8420,O Tenente Era Ela,1989,Agosto,31
8421,Antes Do Inverno Chegar,1989,Setembro,01
8422,O Menino E O Leopardo,1989,Setembro,04
8423,Encrenca Em Cheio,1989,Setembro,05
8424,Em Busca Da Fama,1989,Setembro,06
8425,Regresso Ao Mundo Maravilhoso De Oz,1989,Setembro,07
8426,As Mil E Uma Noites,1989,Setembro,08
8427,A Grande Farsa,1989,Setembro,11
8428,Cruéis São Os Homens,1989,Setembro,12
8429,Um Cão Maravilhoso,1989,Setembro,13
8430,Unidos Por Um Ideal,1989,Setembro,14
8431,O Mundo Em Seus Braços,1989,Setembro,15
8432,Agarra-me Se Puderes,1989,Setembro,18
8433,Amor À Primeira Mordida,1989,Setembro,19
8434,Febre De Juventude,1989,Setembro,20
8435,Os Embalos De Sábado Continuam,1989,Setembro,21
8436,"Ladyhawke, O Feitiço De Áquila",1989,Setembro,22
8437,Karatê Kid: A Hora Da Verdade,1989,Setembro,25
8438,Como Eliminar Seu Chefe,1989,Setembro,26
8439,Chuva De Milhões,1989,Setembro,27
8440,Trocando As Bolas,1989,Setembro,28
8441,Trãnsito Muito Louco,1989,Setembro,29
8442,Flor De Cacto,1989,Outubro,02
8443,Felizes Para Sempre,1989,Outubro,03
8444,Os Direitos Femininos,1989,Outubro,04
8445,O Fantástico Capitão Nemo,1989,Outubro,05
8446,Idílio Proibido,1989,Outubro,06
8447,Transformers: O Filme,1989,Outubro,09
8448,A Fuga Espetacular Do Zé Colmeia,1989,Outubro,10
8449,Comandos Em Ação,1989,Outubro,11
8450,Scooby-Doo E O Lobisomem,1989,Outubro,12
8451,Ursinhos Carinhosos 2,1989,Outubro,13
8452,O Erro De Susan Slade,1989,Outubro,16
8453,O Pequeno Polegar,1989,Outubro,17
8454,Uma Mensagem Para Minha Filha,1989,Outubro,18
8455,Papai Batuta,1989,Outubro,19
8456,A Vitória Dos Bravos,1989,Outubro,20
8457,A Lenda,1989,Outubro,23
8458,Apertem Os Cintos... O Piloto Sumiu,1989,Outubro,24
8459,Tubarão 3,1989,Outubro,25
8460,"Sheena, A Rainha Das Selvas",1989,Outubro,26
8461,A Fortaleza,1989,Outubro,27
8462,A Casa Do Espanto 2,1989,Outubro,30
8463,Cuidado Com Meu Guarda-Costas,1989,Outubro,31
8464,Amor À Toda Velocidade,1989,Novembro,01
8465,Banzé No Oeste,1989,Novembro,02
8466,O Imbatível,1989,Novembro,03
8467,Caravana Da Coragem: Uma Aventura Ewok,1989,Novembro,06
